,b1,b2,b3,b4,b5
1864,570.0,513.0,457.0,618.0,415.0
1865,570.0,513.0,457.0,618.0,415.0
1866,570.0,513.0,457.0,618.0,415.0
1867,570.0,513.0,457.0,618.0,415.0
1868,570.0,513.0,457.0,618.0,415.0
1869,570.0,513.0,457.0,618.0,415.0
1870,570.0,513.0,457.0,618.0,415.0
1871,570.0,513.0,457.0,618.0,415.0
1872,570.0,513.0,457.0,618.0,415.0
1873,570.0,513.0,457.0,618.0,415.0
1874,570.0,513.0,457.0,618.0,415.0
1875,570.0,513.0,457.0,618.0,415.0
1876,570.0,513.0,457.0,618.0,415.0
1877,570.0,513.0,457.0,618.0,415.0
1878,570.0,513.0,457.0,618.0,415.0
1879,570.0,513.0,457.0,618.0,415.0
1880,570.0,513.0,457.0,618.0,415.0
1881,570.0,513.0,457.0,618.0,415.0
1882,570.0,513.0,457.0,618.0,415.0
1883,570.0,513.0,457.0,618.0,415.0
1884,570.0,513.0,457.0,618.0,415.0
1885,570.0,513.0,457.0,618.0,415.0
1886,570.0,513.0,457.0,618.0,415.0
1887,570.0,513.0,457.0,618.0,415.0
1888,570.0,513.0,457.0,618.0,415.0
1889,570.0,513.0,457.0,618.0,415.0
1890,570.0,513.0,457.0,618.0,415.0
1891,570.0,513.0,457.0,618.0,415.0
1892,570.0,513.0,457.0,618.0,415.0
1893,570.0,513.0,457.0,618.0,415.0
1894,570.0,513.0,457.0,618.0,415.0
1895,570.0,513.0,457.0,618.0,415.0
1896,570.0,513.0,457.0,618.0,415.0
1897,570.0,513.0,457.0,618.0,415.0
1898,570.0,513.0,457.0,618.0,415.0
1899,570.0,513.0,457.0,618.0,415.0
1900,570.0,513.0,457.0,618.0,415.0
1901,570.0,513.0,457.0,618.0,415.0
1902,570.0,513.0,457.0,618.0,415.0
1903,570.0,513.0,457.0,618.0,415.0
1904,570.0,513.0,457.0,618.0,415.0
1905,570.0,513.0,457.0,618.0,415.0
1906,570.0,513.0,457.0,618.0,415.0
1907,570.0,513.0,457.0,618.0,415.0
1908,570.0,513.0,457.0,618.0,415.0
1909,570.0,513.0,457.0,618.0,415.0
1910,570.0,513.0,457.0,618.0,415.0
1911,570.0,513.0,457.0,618.0,415.0
1912,570.0,513.0,457.0,618.0,415.0
1913,570.0,513.0,457.0,618.0,415.0
1914,570.0,513.0,457.0,618.0,415.0
1915,570.0,513.0,457.0,618.0,415.0
1916,570.0,513.0,457.0,618.0,415.0
1917,570.0,513.0,457.0,618.0,415.0
1918,570.0,513.0,457.0,618.0,415.0
1919,570.0,513.0,457.0,618.0,415.0
1920,570.0,513.0,457.0,618.0,415.0
