,DeployT,Timeg
39269,2015-10-01 12:00:00,316
39270,2015-10-01 12:00:00,41
39271,2015-10-01 12:00:00,151
39272,2015-10-01 12:00:00,143
39273,2015-10-01 12:00:00,0
39274,2015-10-01 12:00:00,657
39275,2015-10-01 12:00:00,176
39276,2015-10-01 12:00:00,0
39277,2015-10-01 12:00:00,330
39278,2015-10-01 12:00:00,108
39279,2015-10-01 12:00:00,356
39280,2015-10-01 12:00:00,97
39281,2015-10-01 12:00:00,463
39282,2015-10-01 12:00:00,328
39283,2015-10-01 12:00:00,101
39284,2015-10-01 12:00:00,304
39285,2015-10-01 12:00:00,304
39286,2015-10-01 12:00:00,308
39287,2015-10-01 12:00:00,341
39288,2015-10-01 12:00:00,84
39289,2015-10-01 12:00:00,367
39290,2015-10-01 12:00:00,305
39291,2015-10-01 12:00:00,105
39292,2015-10-01 12:00:00,289
39293,2015-10-01 12:00:00,310
39294,2015-10-01 12:00:00,330
39295,2015-10-01 12:00:00,300
39296,2015-10-01 12:00:00,305
39297,2015-10-01 12:00:00,209
39298,2015-10-01 12:00:00,94
39299,2015-10-01 12:00:00,206
39300,2015-10-01 12:00:00,314
39301,2015-10-01 12:00:00,203
39302,2015-10-01 12:00:00,173
39303,2015-10-01 12:00:00,108
39304,2015-10-01 12:00:00,323
39305,2015-10-01 12:00:00,564
39306,2015-10-01 12:00:00,238
39307,2015-10-01 12:00:00,102
39308,2015-10-01 12:00:00,151
39309,2015-10-01 12:00:00,328
39310,2015-10-01 12:00:00,93
39311,2015-10-01 12:00:00,89
39312,2015-10-01 12:00:00,343
39313,2015-10-01 12:00:00,244
39314,2015-10-01 12:00:00,302
39315,2015-10-01 12:00:00,295
39316,2015-10-01 12:00:00,216
39317,2015-10-01 12:00:00,395
39318,2015-10-01 12:00:00,465
39319,2015-10-01 12:00:00,0
39320,2015-10-01 12:00:00,301
39321,2015-10-01 12:00:00,172
39322,2015-10-01 12:00:00,207
39323,2015-10-01 12:00:00,109
39324,2015-10-01 12:00:00,304
39325,2015-10-01 12:00:00,112
39326,2015-10-01 12:00:00,99
39327,2015-10-01 12:00:00,109
39328,2015-10-01 12:00:00,621
39329,2015-10-01 12:00:00,132
39330,2015-10-01 12:00:00,76
39331,2015-10-01 12:00:00,304
39332,2015-10-01 12:00:00,0
39333,2015-10-01 12:00:00,159
39334,2015-10-01 12:00:00,351
39335,2015-10-01 12:00:00,361
39336,2015-10-01 12:00:00,84
39337,2015-10-01 12:00:00,110
39338,2015-10-01 12:00:00,100
39339,2015-10-01 12:00:00,283
39340,2015-10-01 12:00:00,335
39341,2015-10-01 12:00:00,280
39342,2015-10-01 12:00:00,84
39343,2015-10-01 12:00:00,92
39344,2015-10-01 12:00:00,374
39345,2015-10-01 12:00:00,113
39346,2015-10-01 12:00:00,310
39347,2015-10-01 12:00:00,382
39348,2015-10-01 12:00:00,394
39349,2015-10-01 12:00:00,83
39350,2015-10-01 12:00:00,369
39351,2015-10-01 12:00:00,72
39352,2015-10-01 12:00:00,107
39353,2015-10-01 12:00:00,345
39354,2015-10-01 12:00:00,134
39355,2015-10-01 12:00:00,80
39356,2015-10-01 12:00:00,302
39357,2015-10-01 12:00:00,98
39358,2015-10-01 12:00:00,116
39359,2015-10-01 12:00:00,94
39360,2015-10-01 12:00:00,319
39361,2015-10-01 12:00:00,70
39362,2015-10-01 12:00:00,221
39363,2015-10-01 12:00:00,316
39364,2015-10-01 12:00:00,104
39365,2015-10-01 12:00:00,234
39366,2015-10-01 12:00:00,101
39367,2015-10-01 12:00:00,85
39368,2015-10-01 12:00:00,74
39369,2015-10-01 12:00:00,129
39370,2015-10-01 12:00:00,381
39371,2015-10-01 12:00:00,68
39372,2015-10-01 12:00:00,248
39373,2015-10-01 12:00:00,74
39374,2015-10-01 12:00:00,81
39375,2015-10-01 12:00:00,525
39376,2015-10-01 12:00:00,69
39377,2015-10-01 12:00:00,170
39378,2015-10-01 12:00:00,157
39379,2015-10-01 12:00:00,247
39380,2015-10-01 12:00:00,0
39381,2015-10-01 12:00:00,110
39382,2015-10-01 12:00:00,84
39383,2015-10-01 12:00:00,70
39384,2015-10-01 12:00:00,317
39385,2015-10-01 12:00:00,103
39386,2015-10-01 12:00:00,105
39387,2015-10-01 12:00:00,85
39388,2015-10-01 12:00:00,155
39389,2015-10-01 12:00:00,275
39390,2015-10-01 12:00:00,0
39391,2015-10-01 12:00:00,346
39392,2015-10-01 12:00:00,92
39393,2015-10-01 12:00:00,90
39394,2015-10-01 12:00:00,84
39395,2015-10-01 12:00:00,314
39396,2015-10-01 12:00:00,349
39397,2015-10-01 12:00:00,122
39398,2015-10-01 12:00:00,346
39399,2015-10-01 12:00:00,330
39400,2015-10-01 12:00:00,326
39401,2015-10-01 12:00:00,122
39402,2015-10-01 12:00:00,294
39403,2015-10-01 12:00:00,346
39404,2015-10-01 12:00:00,75
39405,2015-10-01 12:00:00,353
39406,2015-10-01 12:00:00,202
39407,2015-10-01 12:00:00,84
39408,2015-10-01 12:00:00,105
39409,2015-10-01 12:00:00,83
39410,2015-10-01 12:00:00,210
39411,2015-10-01 12:00:00,96
39412,2015-10-01 12:00:00,299
39413,2015-10-01 12:00:00,323
39414,2015-10-01 12:00:00,104
39415,2015-10-01 12:00:00,132
39416,2015-10-01 12:00:00,86
39417,2015-10-01 12:00:00,356
39418,2015-10-01 12:00:00,82
39419,2015-10-01 12:00:00,306
39420,2015-10-01 12:00:00,320
39421,2015-10-01 12:00:00,292
39422,2015-10-01 12:00:00,211
39423,2015-10-01 12:00:00,85
39424,2015-10-01 12:00:00,79
39425,2015-10-01 12:00:00,95
39426,2015-10-01 12:00:00,392
39427,2015-10-01 12:00:00,86
39428,2015-10-01 12:00:00,86
39429,2015-10-01 12:00:00,153
39430,2015-10-01 12:00:00,96
39431,2015-10-01 12:00:00,355
39432,2015-10-01 12:00:00,331
39433,2015-10-01 12:00:00,102
39434,2015-10-01 12:00:00,71
39435,2015-10-01 12:00:00,85
39436,2015-10-01 12:00:00,85
39437,2015-10-01 12:00:00,306
39438,2015-10-01 12:00:00,308
39439,2015-10-01 12:00:00,140
39440,2015-10-01 12:00:00,161
39441,2015-10-01 12:00:00,123
39442,2015-10-01 12:00:00,119
39443,2015-10-01 12:00:00,268
39444,2015-10-01 12:00:00,133
39445,2015-10-01 12:00:00,131
39446,2015-10-01 12:00:00,351
39447,2015-10-01 12:00:00,241
39448,2015-10-01 12:00:00,70
39449,2015-10-01 12:00:00,0
39450,2015-10-01 12:00:00,229
39451,2015-10-01 12:00:00,124
39452,2015-10-01 12:00:00,99
39453,2015-10-01 12:00:00,302
39454,2015-10-01 12:00:00,0
39455,2015-10-01 12:00:00,96
39456,2015-10-01 12:00:00,100
39457,2015-10-01 12:00:00,478
39458,2015-10-01 12:00:00,391
39459,2015-10-01 12:00:00,97
39460,2015-10-01 12:00:00,326
39461,2015-10-01 12:00:00,334
39462,2015-10-01 12:00:00,0
39463,2015-10-01 12:00:00,247
39464,2015-10-01 12:00:00,88
39465,2015-10-01 12:00:00,310
39466,2015-10-01 12:00:00,541
39467,2015-10-01 12:00:00,103
39468,2015-10-01 12:00:00,318
39469,2015-10-01 12:00:00,96
39470,2015-10-01 12:00:00,297
39471,2015-10-01 12:00:00,361
39472,2015-10-01 12:00:00,60
39473,2015-10-01 12:00:00,84
39474,2015-10-01 12:00:00,356
39475,2015-10-01 12:00:00,137
39476,2015-10-01 12:00:00,66
39477,2015-10-01 12:00:00,103
39478,2015-10-01 12:00:00,80
39479,2015-10-01 12:00:00,116
39480,2015-10-01 12:00:00,230
39481,2015-10-01 12:00:00,89
39482,2015-10-01 12:00:00,69
39483,2015-10-01 12:00:00,0
39484,2015-10-01 12:00:00,136
39485,2015-10-01 12:00:00,87
39486,2015-10-01 12:00:00,73
39487,2015-10-01 12:00:00,151
39488,2015-10-01 12:00:00,80
39489,2015-10-01 12:00:00,255
39490,2015-10-01 12:00:00,68
39491,2015-10-01 12:00:00,98
39492,2015-10-01 12:00:00,91
39493,2015-10-01 12:00:00,83
39494,2015-10-01 12:00:00,59
39495,2015-10-01 12:00:00,110
39496,2015-10-01 12:00:00,116
39497,2015-10-01 12:00:00,85
39498,2015-10-01 12:00:00,164
39499,2015-10-01 12:00:00,107
39500,2015-10-01 12:00:00,68
39501,2015-10-01 12:00:00,89
39502,2015-10-01 12:00:00,79
39503,2015-10-01 12:00:00,205
39504,2015-10-01 12:00:00,69
39505,2015-10-01 12:00:00,117
39506,2015-10-01 12:00:00,134
39507,2015-10-01 12:00:00,105
39508,2015-10-01 12:00:00,143
39509,2015-10-01 12:00:00,350
39510,2015-10-01 12:00:00,343
39511,2015-10-01 12:00:00,153
39512,2015-10-01 12:00:00,70
39513,2015-10-01 12:00:00,84
39514,2015-10-01 12:00:00,59
39515,2015-10-01 12:00:00,117
39516,2015-10-01 12:00:00,105
39517,2015-10-01 12:00:00,100
39518,2015-10-01 12:00:00,74
39519,2015-10-01 12:00:00,114
39520,2015-10-01 12:00:00,174
39521,2015-10-01 12:00:00,61
39522,2015-10-01 12:00:00,96
39523,2015-10-01 12:00:00,83
39524,2015-10-01 12:00:00,191
39525,2015-10-01 12:00:00,84
39526,2015-10-01 12:00:00,85
39527,2015-10-01 12:00:00,94
39528,2015-10-01 12:00:00,95
39529,2015-10-01 12:00:00,128
39530,2015-10-01 12:00:00,85
39531,2015-10-01 12:00:00,113
39532,2015-10-01 12:00:00,109
39533,2015-10-01 12:00:00,313
39534,2015-10-01 12:00:00,366
39535,2015-10-01 12:00:00,85
39536,2015-10-01 12:00:00,98
39537,2015-10-01 12:00:00,326
39538,2015-10-01 12:00:00,141
39539,2015-10-01 12:00:00,59
39540,2015-10-01 12:00:00,71
39541,2015-10-01 12:00:00,113
39542,2015-10-01 12:00:00,108
39543,2015-10-01 12:00:00,106
39544,2015-10-01 12:00:00,167
39545,2015-10-01 12:00:00,110
39546,2015-10-01 12:00:00,383
39547,2015-10-01 12:00:00,149
39548,2015-10-01 12:00:00,161
39549,2015-10-01 12:00:00,68
39550,2015-10-01 12:00:00,83
39551,2015-10-01 12:00:00,107
39552,2015-10-01 12:00:00,377
39553,2015-10-01 12:00:00,85
39554,2015-10-01 12:00:00,85
39555,2015-10-01 12:00:00,78
39556,2015-10-01 12:00:00,364
39557,2015-10-01 12:00:00,71
39558,2015-10-01 12:00:00,424
39559,2015-10-01 12:00:00,83
39560,2015-10-01 12:00:00,435
39561,2015-10-01 12:00:00,83
39562,2015-10-01 12:00:00,80
39563,2015-10-01 12:00:00,238
39564,2015-10-01 12:00:00,0
39565,2015-10-01 12:00:00,99
39566,2015-10-01 12:00:00,257
39567,2015-10-01 12:00:00,75
39568,2015-10-01 12:00:00,410
39569,2015-10-01 12:00:00,175
39570,2015-10-01 12:00:00,84
39571,2015-10-01 12:00:00,109
39572,2015-10-01 12:00:00,102
39573,2015-10-01 12:00:00,95
39574,2015-10-01 12:00:00,369
39575,2015-10-01 12:00:00,357
39576,2015-10-01 12:00:00,89
39577,2015-10-01 12:00:00,233
39578,2015-10-01 12:00:00,368
39579,2015-10-01 12:00:00,245
39580,2015-10-01 12:00:00,305
39581,2015-10-01 12:00:00,95
39582,2015-10-01 12:00:00,96
39583,2015-10-01 12:00:00,128
39584,2015-10-01 12:00:00,0
39585,2015-10-01 12:00:00,0
39586,2015-10-01 12:00:00,132
39587,2015-10-01 12:00:00,100
39588,2015-10-01 12:00:00,131
39589,2015-10-01 12:00:00,94
39590,2015-10-01 12:00:00,99
39591,2015-10-01 12:00:00,378
39592,2015-10-01 12:00:00,250
39593,2015-10-01 12:00:00,92
39594,2015-10-01 12:00:00,386
39595,2015-10-01 12:00:00,353
39596,2015-10-01 12:00:00,0
39597,2015-10-01 12:00:00,157
39598,2015-10-01 12:00:00,102
39599,2015-10-01 12:00:00,95
39600,2015-10-01 12:00:00,326
39601,2015-10-01 12:00:00,196
39602,2015-10-01 12:00:00,349
39603,2015-10-01 12:00:00,267
39604,2015-10-01 12:00:00,0
39605,2015-10-01 12:00:00,100
39606,2015-10-01 12:00:00,313
39607,2015-10-01 12:00:00,128
39608,2015-10-01 12:00:00,83
39609,2015-10-01 12:00:00,300
39610,2015-10-01 12:00:00,342
39611,2015-10-01 12:00:00,224
39612,2015-10-01 12:00:00,106
39613,2015-10-01 12:00:00,357
39614,2015-10-01 12:00:00,373
39615,2015-10-01 12:00:00,83
39616,2015-10-01 12:00:00,354
39617,2015-10-01 12:00:00,136
39618,2015-10-01 12:00:00,103
39619,2015-10-01 12:00:00,328
39620,2015-10-01 12:00:00,99
39621,2015-10-01 12:00:00,380
39622,2015-10-01 12:00:00,85
39623,2015-10-01 12:00:00,203
39624,2015-10-01 12:00:00,205
39625,2015-10-01 12:00:00,106
39626,2015-10-01 12:00:00,101
39627,2015-10-01 12:00:00,102
39628,2015-10-01 12:00:00,133
39629,2015-10-01 12:00:00,352
39630,2015-10-01 12:00:00,95
39631,2015-10-01 12:00:00,84
39632,2015-10-01 12:00:00,295
39633,2015-10-01 12:00:00,166
39634,2015-10-01 12:00:00,0
39635,2015-10-01 12:00:00,370
39636,2015-10-01 12:00:00,68
39637,2015-10-01 12:00:00,96
39638,2015-10-01 12:00:00,587
39639,2015-10-01 12:00:00,100
39640,2015-10-01 12:00:00,362
39641,2015-10-01 12:00:00,83
39642,2015-10-01 12:00:00,307
39643,2015-10-01 12:00:00,61
39644,2015-10-01 12:00:00,206
39645,2015-10-01 12:00:00,314
39646,2015-10-01 12:00:00,265
39647,2015-10-01 12:00:00,0
39648,2015-10-01 12:00:00,362
39649,2015-10-01 12:00:00,206
39650,2015-10-01 12:00:00,99
39651,2015-10-01 12:00:00,337
39652,2015-10-01 12:00:00,345
39653,2015-10-01 12:00:00,382
39654,2015-10-01 12:00:00,0
39655,2015-10-01 12:00:00,317
39656,2015-10-01 12:00:00,332
39657,2015-10-01 12:00:00,195
39658,2015-10-01 12:00:00,71
39659,2015-10-01 12:00:00,356
39660,2015-10-01 12:00:00,99
39661,2015-10-01 12:00:00,100
39662,2015-10-01 12:00:00,100
39663,2015-10-01 12:00:00,86
39664,2015-10-01 12:00:00,128
39665,2015-10-01 12:00:00,111
39666,2015-10-01 12:00:00,111
39667,2015-10-01 12:00:00,479
39668,2015-10-01 12:00:00,622
39669,2015-10-01 12:00:00,108
39670,2015-10-01 12:00:00,65
39671,2015-10-01 12:00:00,87
39672,2015-10-01 12:00:00,56
39673,2015-10-01 12:00:00,104
39674,2015-10-01 12:00:00,84
39675,2015-10-01 12:00:00,296
39676,2015-10-01 12:00:00,93
39677,2015-10-01 12:00:00,196
39678,2015-10-01 12:00:00,290
39679,2015-10-01 12:00:00,109
39680,2015-10-01 12:00:00,108
39681,2015-10-01 12:00:00,302
39682,2015-10-01 12:00:00,85
39683,2015-10-01 12:00:00,204
39684,2015-10-01 12:00:00,321
39685,2015-10-01 12:00:00,98
39686,2015-10-01 12:00:00,90
39687,2015-10-01 12:00:00,137
39688,2015-10-01 12:00:00,166
39689,2015-10-01 12:00:00,103
39690,2015-10-01 12:00:00,110
39691,2015-10-01 12:00:00,389
39692,2015-10-01 12:00:00,144
39693,2015-10-01 12:00:00,110
39694,2015-10-01 12:00:00,115
39695,2015-10-01 12:00:00,428
39696,2015-10-01 12:00:00,323
39697,2015-10-01 12:00:00,110
39698,2015-10-01 12:00:00,487
39699,2015-10-01 12:00:00,84
39700,2015-10-01 12:00:00,353
39701,2015-10-01 12:00:00,104
39702,2015-10-01 12:00:00,85
39703,2015-10-01 12:00:00,153
39704,2015-10-01 12:00:00,85
39705,2015-10-01 12:00:00,118
39706,2015-10-01 12:00:00,108
39707,2015-10-01 12:00:00,95
39708,2015-10-01 12:00:00,84
39709,2015-10-01 12:00:00,108
39710,2015-10-01 12:00:00,84
39711,2015-10-01 12:00:00,94
39712,2015-10-01 12:00:00,86
39713,2015-10-01 12:00:00,213
39714,2015-10-01 12:00:00,329
39715,2015-10-01 12:00:00,113
39716,2015-10-01 12:00:00,380
39717,2015-10-01 12:00:00,364
39718,2015-10-01 12:00:00,83
39719,2015-10-01 12:00:00,616
39720,2015-10-01 12:00:00,312
39721,2015-10-01 12:00:00,382
39722,2015-10-01 12:00:00,118
39723,2015-10-01 12:00:00,296
39724,2015-10-01 12:00:00,83
39725,2015-10-01 12:00:00,92
39726,2015-10-01 12:00:00,97
39727,2015-10-01 12:00:00,0
39728,2015-10-01 12:00:00,106
39729,2015-10-01 12:00:00,83
39730,2015-10-01 12:00:00,295
39731,2015-10-01 12:00:00,84
39732,2015-10-01 12:00:00,96
39733,2015-10-01 12:00:00,240
39734,2015-10-01 12:00:00,87
39735,2015-10-01 12:00:00,84
39736,2015-10-01 12:00:00,108
39737,2015-10-01 12:00:00,86
39738,2015-10-01 12:00:00,135
39739,2015-10-01 12:00:00,87
39740,2015-10-01 12:00:00,85
39741,2015-10-01 12:00:00,84
39742,2015-10-01 12:00:00,454
39743,2015-10-01 12:00:00,150
39744,2015-10-01 12:00:00,112
39745,2015-10-01 12:00:00,93
39746,2015-10-01 12:00:00,88
39747,2015-10-01 12:00:00,481
39748,2015-10-01 12:00:00,151
39749,2015-10-01 12:00:00,114
39750,2015-10-01 12:00:00,189
39751,2015-10-01 12:00:00,113
39752,2015-10-01 12:00:00,85
39753,2015-10-01 12:00:00,86
39754,2015-10-01 12:00:00,112
39755,2015-10-01 12:00:00,85
39756,2015-10-01 12:00:00,391
39757,2015-10-01 12:00:00,0
39758,2015-10-01 12:00:00,84
39759,2015-10-01 12:00:00,371
39760,2015-10-01 12:00:00,371
39761,2015-10-01 12:00:00,205
39762,2015-10-01 12:00:00,84
39763,2015-10-01 12:00:00,302
39764,2015-10-01 12:00:00,295
39765,2015-10-01 12:00:00,104
39766,2015-10-01 12:00:00,83
39767,2015-10-01 12:00:00,84
39768,2015-10-01 12:00:00,116
39769,2015-10-01 12:00:00,86
39770,2015-10-01 12:00:00,185
39771,2015-10-01 12:00:00,330
39772,2015-10-01 12:00:00,109
39773,2015-10-01 12:00:00,101
39774,2015-10-01 12:00:00,0
39775,2015-10-01 12:00:00,313
39776,2015-10-01 12:00:00,94
39777,2015-10-01 12:00:00,208
39778,2015-10-01 12:00:00,151
39779,2015-10-01 12:00:00,83
39780,2015-10-01 12:00:00,310
39781,2015-10-01 12:00:00,111
39782,2015-10-01 12:00:00,239
39783,2015-10-01 12:00:00,0
39784,2015-10-01 12:00:00,305
39785,2015-10-01 12:00:00,282
39786,2015-10-01 12:00:00,94
39787,2015-10-01 12:00:00,112
39788,2015-10-01 12:00:00,85
39789,2015-10-01 12:00:00,375
39790,2015-10-01 12:00:00,229
39791,2015-10-01 12:00:00,109
39792,2015-10-01 12:00:00,80
39793,2015-10-01 12:00:00,177
39794,2015-10-01 12:00:00,112
39795,2015-10-01 12:00:00,0
39796,2015-10-01 12:00:00,324
39797,2015-10-01 12:00:00,101
39798,2015-10-01 12:00:00,198
39799,2015-10-01 12:00:00,93
39800,2015-10-01 12:00:00,412
39801,2015-10-01 12:00:00,85
39802,2015-10-01 12:00:00,85
39803,2015-10-01 12:00:00,111
39804,2015-10-01 12:00:00,103
39805,2015-10-01 12:00:00,342
39806,2015-10-01 12:00:00,83
39807,2015-10-01 12:00:00,109
39808,2015-10-01 12:00:00,319
39809,2015-10-01 12:00:00,83
39810,2015-10-01 12:00:00,128
39811,2015-10-01 12:00:00,319
39812,2015-10-01 12:00:00,343
39813,2015-10-01 12:00:00,84
39814,2015-10-01 12:00:00,113
39815,2015-10-01 12:00:00,110
39816,2015-10-01 12:00:00,96
39817,2015-10-01 12:00:00,82
39818,2015-10-01 12:00:00,114
39819,2015-10-01 12:00:00,84
39820,2015-10-01 12:00:00,84
39821,2015-10-01 12:00:00,84
39822,2015-10-01 12:00:00,107
39823,2015-10-01 12:00:00,86
39824,2015-10-01 12:00:00,83
39825,2015-10-01 12:00:00,364
39826,2015-10-01 12:00:00,325
39827,2015-10-01 12:00:00,83
39828,2015-10-01 12:00:00,98
39829,2015-10-01 12:00:00,84
39830,2015-10-01 12:00:00,284
39831,2015-10-01 12:00:00,84
39832,2015-10-01 12:00:00,83
39833,2015-10-01 12:00:00,394
39834,2015-10-01 12:00:00,218
39835,2015-10-01 12:00:00,84
39836,2015-10-01 12:00:00,84
39837,2015-10-01 12:00:00,313
39838,2015-10-01 12:00:00,0
39839,2015-10-01 12:00:00,83
39840,2015-10-01 12:00:00,207
39841,2015-10-01 12:00:00,593
39842,2015-10-01 12:00:00,85
39843,2015-10-01 12:00:00,288
39844,2015-10-01 12:00:00,85
39845,2015-10-01 12:00:00,0
39846,2015-10-01 12:00:00,565
39847,2015-10-01 12:00:00,335
39848,2015-10-01 12:00:00,79
39849,2015-10-01 12:00:00,85
39850,2015-10-01 12:00:00,155
39851,2015-10-01 12:00:00,0
39852,2015-10-01 12:00:00,317
39853,2015-10-01 12:00:00,103
39854,2015-10-01 12:00:00,283
39855,2015-10-01 12:00:00,328
39856,2015-10-01 12:00:00,109
39857,2015-10-01 12:00:00,300
39858,2015-10-01 12:00:00,73
39859,2015-10-01 12:00:00,332
39860,2015-10-01 12:00:00,338
39861,2015-10-01 12:00:00,324
39862,2015-10-01 12:00:00,342
39863,2015-10-01 12:00:00,110
39864,2015-10-01 12:00:00,105
39865,2015-10-01 12:00:00,111
39866,2015-10-01 12:00:00,102
39867,2015-10-01 12:00:00,168
39868,2015-10-01 12:00:00,296
39869,2015-10-01 12:00:00,236
39870,2015-10-01 12:00:00,318
39871,2015-10-01 12:00:00,99
39872,2015-10-01 12:00:00,352
39873,2015-10-01 12:00:00,231
39874,2015-10-01 12:00:00,95
39875,2015-10-01 12:00:00,87
39876,2015-10-01 12:00:00,0
39877,2015-10-01 12:00:00,201
39878,2015-10-01 12:00:00,21
39879,2015-10-01 12:00:00,150
39880,2015-10-01 12:00:00,112
39881,2015-10-01 12:00:00,242
39882,2015-10-01 12:00:00,319
39883,2015-10-01 12:00:00,304
39884,2015-10-01 12:00:00,116
39885,2015-10-01 12:00:00,0
39886,2015-10-01 12:00:00,129
39887,2015-10-01 12:00:00,375
39888,2015-10-01 12:00:00,89
39889,2015-10-01 12:00:00,103
39890,2015-10-01 12:00:00,15
39891,2015-10-01 12:00:00,111
39892,2015-10-01 12:00:00,90
39893,2015-10-01 12:00:00,221
39894,2015-10-01 12:00:00,228
39895,2015-10-01 12:00:00,100
39896,2015-10-01 12:00:00,364
39897,2015-10-01 12:00:00,17
39898,2015-10-01 12:00:00,101
39899,2015-10-01 12:00:00,89
39900,2015-10-01 12:00:00,64
39901,2015-10-01 12:00:00,340
39902,2015-10-01 12:00:00,41
39903,2015-10-01 12:00:00,357
39904,2015-10-01 12:00:00,66
39905,2015-10-01 12:00:00,110
39906,2015-10-01 12:00:00,105
39907,2015-10-01 12:00:00,338
39908,2015-10-01 12:00:00,108
39909,2015-10-01 12:00:00,111
39910,2015-10-01 12:00:00,130
39911,2015-10-01 12:00:00,123
39912,2015-10-01 12:00:00,238
39913,2015-10-01 12:00:00,130
39914,2015-10-01 12:00:00,90
39915,2015-10-01 12:00:00,97
39916,2015-10-01 12:00:00,64
39917,2015-10-01 12:00:00,277
39918,2015-10-01 12:00:00,308
39919,2015-10-01 12:00:00,339
39920,2015-10-01 12:00:00,336
39921,2015-10-01 12:00:00,304
39922,2015-10-01 12:00:00,103
39923,2015-10-01 12:00:00,114
39924,2015-10-01 12:00:00,197
39925,2015-10-01 12:00:00,234
39926,2015-10-01 12:00:00,373
39927,2015-10-01 12:00:00,218
39928,2015-10-01 12:00:00,306
39929,2015-10-01 12:00:00,304
39930,2015-10-01 12:00:00,100
39931,2015-10-01 12:00:00,102
39932,2015-10-01 12:00:00,0
39933,2015-10-01 12:00:00,144
39934,2015-10-01 12:00:00,0
39935,2015-10-01 12:00:00,327
39936,2015-10-01 12:00:00,93
39937,2015-10-01 12:00:00,365
39938,2015-10-01 12:00:00,103
39939,2015-10-01 12:00:00,102
39940,2015-10-01 12:00:00,0
39941,2015-10-01 12:00:00,0
39942,2015-10-01 12:00:00,346
39943,2015-10-01 12:00:00,123
39944,2015-10-01 12:00:00,34
39945,2015-10-01 12:00:00,100
39946,2015-10-01 12:00:00,37
39947,2015-10-01 12:00:00,32
39948,2015-10-01 12:00:00,276
39949,2015-10-01 12:00:00,81
39950,2015-10-01 12:00:00,89
39951,2015-10-01 12:00:00,352
39952,2015-10-01 12:00:00,94
39953,2015-10-01 12:00:00,206
39954,2015-10-01 12:00:00,26
39955,2015-10-01 12:00:00,260
39956,2015-10-01 12:00:00,25
39957,2015-10-01 12:00:00,148
39958,2015-10-01 12:00:00,21
39959,2015-10-01 12:00:00,33
39960,2015-10-01 12:00:00,33
39961,2015-10-01 12:00:00,18
39962,2015-10-01 12:00:00,106
39963,2015-10-01 12:00:00,29
39964,2015-10-01 12:00:00,24
39965,2015-10-01 12:00:00,383
39966,2015-10-01 12:00:00,0
39967,2015-10-01 12:00:00,88
39968,2015-10-01 12:00:00,277
39969,2015-10-01 12:00:00,136
39970,2015-10-01 12:00:00,22
39971,2015-10-01 12:00:00,86
39972,2015-10-01 12:00:00,33
39973,2015-10-01 12:00:00,98
39974,2015-10-01 12:00:00,88
39975,2015-10-01 12:00:00,32
39976,2015-10-01 12:00:00,87
39977,2015-10-01 12:00:00,87
39978,2015-10-01 12:00:00,25
39979,2015-10-01 12:00:00,235
39980,2015-10-01 12:00:00,14
39981,2015-10-01 12:00:00,34
39982,2015-10-01 12:00:00,5
39983,2015-10-01 12:00:00,591
39984,2015-10-01 12:00:00,101
39985,2015-10-01 12:00:00,28
39986,2015-10-01 12:00:00,81
39987,2015-10-01 12:00:00,24
39988,2015-10-01 12:00:00,34
39989,2015-10-01 12:00:00,173
39990,2015-10-01 12:00:00,189
39991,2015-10-01 12:00:00,80
39992,2015-10-01 12:00:00,468
39993,2015-10-01 12:00:00,0
39994,2015-10-01 12:00:00,20
39995,2015-10-01 12:00:00,124
39996,2015-10-01 12:00:00,0
39997,2015-10-01 12:00:00,0
39998,2015-10-01 12:00:00,89
39999,2015-10-01 12:00:00,32
40000,2015-10-08 12:00:00,398
40001,2015-10-08 12:00:00,0
40002,2015-10-08 12:00:00,145
40003,2015-10-08 12:00:00,158
40004,2015-10-08 12:00:00,139
40005,2015-10-08 12:00:00,420
40006,2015-10-08 12:00:00,260
40007,2015-10-08 12:00:00,318
40008,2015-10-08 12:00:00,434
40009,2015-10-08 12:00:00,402
40010,2015-10-08 12:00:00,551
40011,2015-10-08 12:00:00,0
40012,2015-10-08 12:00:00,593
40013,2015-10-08 12:00:00,158
40014,2015-10-08 12:00:00,172
40015,2015-10-08 12:00:00,154
40016,2015-10-08 12:00:00,536
40017,2015-10-08 12:00:00,548
40018,2015-10-08 12:00:00,159
40019,2015-10-08 12:00:00,565
40020,2015-10-08 12:00:00,174
40021,2015-10-08 12:00:00,0
40022,2015-10-08 12:00:00,321
40023,2015-10-08 12:00:00,608
40024,2015-10-08 12:00:00,668
40025,2015-10-08 12:00:00,150
40026,2015-10-08 12:00:00,403
40027,2015-10-08 12:00:00,147
40028,2015-10-08 12:00:00,165
40029,2015-10-08 12:00:00,303
40030,2015-10-08 12:00:00,0
40031,2015-10-08 12:00:00,590
40032,2015-10-08 12:00:00,150
40033,2015-10-08 12:00:00,301
40034,2015-10-08 12:00:00,0
40035,2015-10-08 12:00:00,614
40036,2015-10-08 12:00:00,0
40037,2015-10-08 12:00:00,387
40038,2015-10-08 12:00:00,608
40039,2015-10-08 12:00:00,573
40040,2015-10-08 12:00:00,179
40041,2015-10-08 12:00:00,503
40042,2015-10-08 12:00:00,655
40043,2015-10-08 12:00:00,180
40044,2015-10-08 12:00:00,389
40045,2015-10-08 12:00:00,396
