,b1,b2,b3,b4,b5
1864,453.0,417.0,392.0,466.0,366.0
1865,453.0,417.0,392.0,466.0,366.0
1866,453.0,417.0,392.0,466.0,366.0
1867,453.0,417.0,392.0,466.0,366.0
1868,453.0,417.0,392.0,466.0,366.0
1869,453.0,417.0,392.0,466.0,366.0
1870,453.0,417.0,392.0,466.0,366.0
1871,453.0,417.0,392.0,466.0,366.0
1872,453.0,417.0,392.0,466.0,366.0
1873,453.0,417.0,392.0,466.0,366.0
1874,453.0,417.0,392.0,466.0,366.0
1875,453.0,417.0,392.0,466.0,366.0
1876,453.0,417.0,392.0,466.0,366.0
1877,453.0,417.0,392.0,466.0,366.0
1878,453.0,417.0,392.0,466.0,366.0
1879,453.0,417.0,392.0,466.0,366.0
1880,453.0,417.0,392.0,466.0,366.0
1881,453.0,417.0,392.0,466.0,366.0
1882,453.0,417.0,392.0,466.0,366.0
1883,453.0,417.0,392.0,466.0,366.0
1884,453.0,417.0,392.0,466.0,366.0
1885,453.0,417.0,392.0,466.0,366.0
1886,453.0,417.0,392.0,466.0,366.0
1887,453.0,417.0,392.0,466.0,366.0
1888,453.0,417.0,392.0,466.0,366.0
1889,453.0,417.0,392.0,466.0,366.0
1890,453.0,417.0,392.0,466.0,366.0
1891,453.0,417.0,392.0,466.0,366.0
1892,453.0,417.0,392.0,466.0,366.0
1893,453.0,417.0,392.0,466.0,366.0
1894,453.0,417.0,392.0,466.0,366.0
1895,453.0,417.0,392.0,466.0,366.0
1896,453.0,417.0,392.0,466.0,366.0
1897,453.0,417.0,392.0,466.0,366.0
1898,453.0,417.0,392.0,466.0,366.0
1899,453.0,417.0,392.0,466.0,366.0
1900,453.0,417.0,392.0,466.0,366.0
1901,453.0,417.0,392.0,466.0,366.0
1902,453.0,417.0,392.0,466.0,366.0
1903,453.0,417.0,392.0,466.0,366.0
1904,453.0,417.0,392.0,466.0,366.0
1905,453.0,417.0,392.0,466.0,366.0
1906,453.0,417.0,392.0,466.0,366.0
1907,453.0,417.0,392.0,466.0,366.0
1908,453.0,417.0,392.0,466.0,366.0
1909,453.0,417.0,392.0,466.0,366.0
1910,453.0,417.0,392.0,466.0,366.0
1911,453.0,417.0,392.0,466.0,366.0
1912,453.0,417.0,392.0,466.0,366.0
1913,453.0,417.0,392.0,466.0,366.0
1914,453.0,417.0,392.0,466.0,366.0
1915,453.0,417.0,392.0,466.0,366.0
1916,453.0,417.0,392.0,466.0,366.0
1917,453.0,417.0,392.0,466.0,366.0
1918,453.0,417.0,392.0,466.0,366.0
1919,453.0,417.0,392.0,466.0,366.0
1920,453.0,417.0,392.0,466.0,366.0
