,IN,Phy,ON,Zoo
2025-11-16,79302722121297.02,350003219948.2792,1136035167662.0977,1161675231880.4114
2025-11-17,79327307550474.61,345370575868.80597,1119585721688.4932,1153920740551.3303
2025-11-18,79353595798853.66,332202492796.7115,1106176775979.191,1157791213703.2893
2025-11-19,79371222434776.1,324524165133.0084,1096644299499.5125,1156439807856.7974
2025-11-20,79379229515578.88,314208924257.8889,1090029795656.5339,1153126983130.7844
2025-11-21,79388414911483.28,311527386501.53973,1082976802538.1062,1144406171482.185
2025-11-22,79422493207874.2,312832359249.76294,1075119546997.0225,1132599651976.8162
2025-11-23,79403852831930.4,309146897700.1903,1064367631698.8402,1133939821939.8853
2025-11-24,79380885556731.31,317949455519.5902,1055806142251.3417,1112632395970.1018
2025-11-25,79317871018324.39,335337400739.2088,1045862506662.3821,1079512518906.7612
2025-11-26,79217476008188.02,352058035392.38806,1033716204319.3914,1050684849279.6239
2025-11-27,79135940906226.33,367384960803.1301,1020889507623.3408,1024785766221.7197
2025-11-28,79096847826056.0,373988105339.67444,1008324446438.488,1007399536865.343
2025-11-29,79083457336080.78,365103673620.48065,997083166969.1135,1004378133767.1945
2025-11-30,79088600248112.25,360215644283.2074,989439402300.1794,991994748463.0442
2025-12-01,79121531600891.34,354419131849.7716,984973464332.072,980215564910.9042
2025-12-02,79130102323514.53,348249164310.82117,981039880768.2305,970336588010.5531
2025-12-03,79121426757324.64,350679291039.4774,976069568433.3901,954688683868.1158
2025-12-04,79042579068546.08,356447999329.7732,968508073249.3076,939788712634.3608
2025-12-05,78958199094875.67,361173892350.52344,960904398176.2903,925516755380.4243
2025-12-06,78880591891114.7,363460681262.7024,952340038859.6837,918005236479.0776
2025-12-07,78813948700911.69,360902571520.69885,941737698146.9772,916484645353.8643
2025-12-08,78785668043994.19,367390355308.4479,930949023142.105,904910698031.1238
2025-12-09,78760542144726.31,374824312237.19617,918900593981.8479,891495150393.4982
2025-12-10,78754931406576.88,368100139405.74243,906165811610.3064,891003012767.5886
2025-12-11,78727870212803.47,369766808504.0853,893746753334.2046,879870181960.2113
2025-12-12,78718757783408.34,364970543270.7157,882158436512.361,874308372469.4597
2025-12-13,78751881574217.84,371197337186.0848,871646746292.8931,858511610219.4464
2025-12-14,78759793521472.83,368321463374.2223,859433990465.2297,850127458129.8359
2025-12-15,78793539845339.16,374210037721.08923,848292179354.5295,832613257756.8379
2025-12-16,78835467318021.23,363792318239.70026,836429764330.8145,830773359877.0707
2025-12-17,78875272363137.42,355908708663.25134,825341696541.2644,824464922182.8345
2025-12-18,78959063497025.33,357264539222.7417,817401790246.2944,810606481271.7393
2025-12-19,78989745014445.69,361191846556.4871,807052585505.7183,799392571168.0599
2025-12-20,78990488775238.83,352312919502.1056,796199305239.1455,803021787328.3918
2025-12-21,79045864034589.88,350475925125.3281,787880128040.4619,791849745002.4269
2025-12-22,79084663002152.47,348567074378.3324,778330159720.8357,784660554958.343
2025-12-23,79095242151357.39,345947185780.1188,768433222412.0894,779464592435.7139
2025-12-24,79108168292292.58,351458164810.4331,759915930832.8906,769479869655.7655
2025-12-25,79102408102107.06,362231442429.38916,751804532544.646,757719878455.1255
2025-12-26,79068500017454.94,356297099129.8559,742974274952.5562,763442874806.0627
2025-12-27,79081985804348.12,360340426485.18427,736464799438.6506,758474675334.9985
2025-12-28,79070554323225.31,370244787631.6183,729571150616.8259,747499681386.6204
2025-12-29,79064608763491.86,371234519045.1668,722779043314.2351,745255316443.9291
2025-12-30,79072957925296.05,377904006288.99963,716650834262.4526,736137340519.6086
2025-12-31,79064185347865.58,390155259688.47095,710663541961.4702,722010916578.1182
