,IN,Phy,ON,Zoo
2025-04-18,66234389994137.66,1159407675046.8943,2111619930278.7622,1309144987877.521
2025-04-19,66151387629521.87,1166614413075.0679,2170910066662.0251,1330633435902.8618
2025-04-20,66080601007862.055,1165034176276.5598,2229983840915.775,1351805992815.2048
2025-04-21,66086864036388.875,1101982310746.1785,2281956831219.854,1372295001334.566
2025-04-22,65994233903002.08,1137324089301.9895,2329505279575.0996,1377571299468.2644
2025-04-23,65895804038006.516,1172990653999.9036,2375749241846.6865,1385971699241.0315
2025-04-24,65836715246445.31,1181330263046.7888,2419487357881.5625,1400094107002.3196
2025-04-25,65815281228639.21,1160604761298.3765,2460166163640.928,1418964468398.419
2025-04-26,65811452629843.33,1128866996823.2966,2497620847847.6543,1440894010254.6914
2025-04-27,65777285931335.28,1123560345994.189,2533377347807.8247,1462803528069.337
2025-04-28,65770276892493.555,1082599848691.2124,2566020492921.301,1490451536170.1294
2025-04-29,65931410912025.695,909011979818.146,2581621095112.662,1529616832115.0723
2025-04-30,65987166045364.85,877646761048.7711,2581018157115.0996,1534726016213.9805
2025-05-01,66015266319943.69,870639518532.3115,2575145594179.757,1537386350368.344
2025-05-02,66054096960245.2,863698823322.0837,2563233808663.552,1540231024040.675
2025-05-03,66131072794644.81,820613375495.5378,2548176429862.0903,1553003645913.685
2025-05-04,66163311710083.2,814649139354.5936,2529980602084.6704,1552006375762.6372
2025-05-05,66160670776752.45,836626957301.3444,2511606461898.7607,1542850093377.2922
2025-05-06,66182017880504.24,851976703612.5842,2490957449098.8276,1534179972743.373
2025-05-07,66265054589661.36,831079528797.1946,2466718768125.021,1533913077237.4604
2025-05-08,66312270518529.88,826558937615.6643,2446230047620.6777,1530732667356.889
2025-05-09,66331721199320.57,828370722775.426,2428267840892.891,1532540976039.3079
2025-05-10,66394825764372.77,797779109042.074,2406780000405.2544,1547761865530.5957
2025-05-11,66476383668561.8,742603091018.6844,2382850539488.176,1574511902199.1348
2025-05-12,66521828237510.125,715357363748.2816,2358341346074.743,1594856011951.113
2025-05-13,66496351349413.54,738123007063.9504,2339983628271.615,1598793519368.2253
2025-05-14,66477452165383.125,746630729789.344,2326941271341.521,1611052213800.2
2025-05-15,66501234083292.6,729553666702.4692,2313541950183.041,1632152593426.0706
2025-05-16,66620131017413.484,641708499547.5845,2292582478763.5884,1684097589757.0544
2025-05-17,66772133839552.586,553474518565.117,2258207782371.8984,1737453632783.3323
2025-05-18,66900102067844.41,520416779584.01917,2217540524519.6387,1757580113424.298
2025-05-19,66966606507100.12,540967313639.4816,2181123546096.6582,1737556665637.02
2025-05-20,67053740896969.87,521823591229.3164,2147906619609.1099,1742601159229.645
2025-05-21,67127714735403.64,530522290947.5883,2117112705707.8433,1721331551209.0537
2025-05-22,67155468487777.25,581819958212.224,2094282376159.4346,1671731219949.0767
2025-05-23,67152870735312.16,642457044738.7688,2084216028491.1057,1626216964723.1633
2025-05-24,67150019121253.59,683003740039.8219,2083674719224.1614,1606034155038.1853
2025-05-25,67119264734032.26,725167072812.7183,2090461440233.7712,1596557127999.3704
2025-05-26,67100466929172.86,724552442017.9275,2101996777255.412,1615226105037.5483
2025-05-27,67063038018016.89,724449255726.521,2113167856554.891,1636560066294.2158
2025-05-28,67008473366093.68,752022363786.6958,2122980282339.17,1643121883320.311
2025-05-29,66957627321411.76,772115415304.3082,2137563593924.6155,1651328072035.5566
2025-05-30,66921412618922.28,772497618696.4844,2154001306553.0728,1661801331140.099
2025-05-31,66907916512020.53,763071102726.3696,2167482641639.3677,1669967905269.8533
2025-06-01,66926996978890.96,734823940106.7755,2174130372330.8848,1681558603175.7148
2025-06-02,66885753784596.2,769031176409.4576,2178857157661.3157,1659325872735.4644
2025-06-03,66830637589198.78,816122311807.4641,2186952040528.758,1626617926025.626
2025-06-04,66774641708021.42,867012940165.575,2199150232112.5254,1588909520365.6465
2025-06-05,66678955923786.7,929452099865.6565,2220201730522.3535,1549463827476.7148
2025-06-06,66543891309432.92,1002579070156.5674,2252351406518.459,1515352500164.6885
2025-06-07,66388677142488.18,1088648657939.6799,2290262774448.3467,1488226813671.584
2025-06-08,66212827514278.22,1174446421010.6194,2334417735560.724,1474395664920.773
2025-06-09,66043124418011.15,1242783595346.396,2381538524721.1074,1474524721674.5054
2025-06-10,65859299801326.73,1315366499535.792,2430479678602.6323,1483428031468.1814
2025-06-11,65701618290581.71,1361659008830.9482,2480600146980.798,1501784724173.914
2025-06-12,65583478021050.09,1361140802616.4019,2532489765175.885,1529325001857.591
2025-06-13,65511329571433.766,1317414750568.9248,2580976684912.9717,1560613801412.9233
2025-06-14,65425391924836.31,1295197315104.0203,2623096139571.084,1581322846703.6824
2025-06-15,65371620426480.625,1258524935511.2595,2659666366501.543,1598883705139.1208
2025-06-16,65341318122784.77,1213375186499.2769,2689958480517.959,1612374437866.1724
2025-06-17,65329394642891.91,1147911267832.599,2713582904154.7725,1624363364764.314
2025-06-18,65329860916918.9,1081168273769.7424,2727857473139.287,1631441402912.2507
2025-06-19,65322923330639.4,1038684713100.3214,2733364596417.315,1628697989865.2632
2025-06-20,65324942265103.45,1009157884539.312,2729911299648.013,1623483220590.8696
2025-06-21,65395225513812.28,924335282566.7023,2716425346899.7637,1635590779074.0874
2025-06-22,65494589250738.516,856574683905.3951,2688343886625.916,1644308365786.8076
2025-06-23,65605781527967.22,817324502446.957,2650896656071.381,1647277488519.982
2025-06-24,65693324667326.984,808758015638.0042,2610725812787.744,1644786005358.5525
2025-06-25,65791737291380.414,779294270176.0112,2571780582033.0312,1654328253588.8105
2025-06-26,65891198083976.32,741818910943.1654,2532553614702.7544,1666409093984.6216
2025-06-27,66022679508349.164,674951560357.3337,2489831055085.029,1689821795657.0054
2025-06-28,66123564758128.41,636948127942.4758,2443820634748.695,1699225065298.2476
2025-06-29,66178504585376.58,649152490711.7539,2397821014943.7314,1679353641495.712
2025-06-30,66221710620606.91,673054284864.698,2357680464915.8623,1651303865383.9248
2025-07-01,66260825912177.7,696572330826.5837,2323138257046.3345,1621816158349.021
2025-07-02,66288958861889.49,719044561903.0684,2295816424956.5713,1591756841250.0037
2025-07-03,66297466493005.02,741252595207.8457,2275944957753.296,1563059621531.228
2025-07-04,66279009433058.86,768066426868.5211,2263193980863.249,1535456898081.3892
2025-07-05,66245067103003.73,800711840004.697,2256255619513.2627,1509689501969.7056
2025-07-06,66205050959312.14,832728308219.8712,2255139732795.2803,1489409315685.445
2025-07-07,66174713566262.68,863685450828.2676,2257854230054.0137,1475889459355.5952
2025-07-08,66174074034909.67,875959412851.104,2262729447978.532,1474209381575.902
2025-07-09,66259752493480.71,801278498389.8953,2263945065753.8467,1503585362177.4072
2025-07-10,66352518759527.4,732260979407.1218,2253262747715.6787,1533441034216.0164
2025-07-11,66389230920566.0,731909128597.0061,2235973635281.3394,1539868346088.8452
2025-07-12,66438910304722.62,725751408396.6548,2218233622658.3535,1549124605616.2
2025-07-13,66477109986058.28,724150361057.6401,2202599423474.305,1555352796623.0728
2025-07-14,66506428003994.48,729027307418.7931,2188439245152.064,1558039341279.8562
2025-07-15,66536971960450.63,734490700532.6582,2175026073472.157,1555219304501.0566
2025-07-16,66542738352396.16,759214869162.4585,2166094451173.0664,1539132874872.9604
2025-07-17,66523248364517.94,789110094904.3013,2164597229766.4502,1519653579971.2258
2025-07-18,66475190331613.91,815316315638.23,2171545822588.7935,1503864071987.835
2025-07-19,66442985580858.195,816130876077.3179,2180513857787.401,1497426735357.3916
2025-07-20,66382533643713.79,844215767070.0402,2191152910458.3315,1484613302651.1423
2025-07-21,66329787156049.82,867157586256.9231,2203314923487.669,1478627065675.3135
2025-07-22,66289150040423.45,873889572585.021,2216056402891.8193,1482490011895.4766
2025-07-23,66263749791858.15,864130502176.2837,2226194103206.3853,1494379954164.96
2025-07-24,66249388223985.62,848664904950.8824,2232532833476.28,1509611864659.9226
2025-07-25,66248423131722.945,826255191733.7275,2235191135208.4863,1528126113725.553
2025-07-26,66264211311500.766,792310254477.3572,2232519651615.442,1547868526834.5837
2025-07-27,66254632633725.38,780534429833.6348,2227297934559.362,1556474831759.9495
2025-07-28,66237800491617.13,776482367248.7349,2221000309059.7817,1557975416043.975
2025-07-29,66220980169882.18,776344851147.6176,2214531136583.4644,1553053621602.777
2025-07-30,66217431860557.92,774031378265.6809,2207140911976.1514,1544093227960.962
2025-07-31,66238253769372.555,762345470545.9464,2198592898741.9717,1533960354965.394
2025-08-01,66266400460505.5,746131396580.655,2189264473504.7412,1524451450817.287
2025-08-02,66293371130258.234,733162146692.0066,2179984169873.4512,1514606848116.1094
2025-08-03,66332297654221.69,716533354204.1139,2167022951129.769,1509366310109.7266
2025-08-04,66384211726562.016,695907619219.7681,2151889386973.4365,1508738377030.767
2025-08-05,66441064945801.68,674365635772.053,2136248548998.5774,1512560734588.261
2025-08-06,66533827398206.19,615331040150.3784,2118239675668.2095,1537127528792.619
2025-08-07,66632793307885.484,570892351186.0918,2092343880404.5962,1559033122488.3816
2025-08-08,66714856582134.3,564901221227.6354,2064169198168.6235,1565627467644.581
2025-08-09,66809492886437.02,552658322102.831,2035903181808.9585,1574933505227.7856
2025-08-10,66915618962777.805,543258839514.5135,2006541071474.2588,1580219878040.656
2025-08-11,67032026503735.1,536610922859.21625,1977682414875.9023,1583647353407.8367
2025-08-12,67138442979400.836,534886587596.10706,1951400185072.7527,1583354244986.6328
2025-08-13,67231270049273.164,534377113263.36633,1928780118127.6838,1579409376338.2202
2025-08-14,67305205819161.14,528304456451.25073,1909747969633.6787,1573923701495.8318
2025-08-15,67405479483615.03,481499358114.32886,1891499636244.03,1593276278126.7188
2025-08-16,67559994409760.06,412381759431.32007,1863782546781.9277,1630573035800.1572
2025-08-17,67674156639238.4,403402806690.8373,1832090807307.8757,1622424130468.4832
2025-08-18,67782682157014.83,409273917082.2648,1800828338190.6208,1603956606213.7505
2025-08-19,67879530408544.305,417214559655.7158,1774136138592.5754,1587634478385.1096
2025-08-20,67965844437433.78,424169983813.5284,1751535155616.3616,1576436070456.7349
2025-08-21,68036213384997.64,445644238840.21326,1732228394454.3743,1554835772391.1838
2025-08-22,68116920138443.97,463771302549.9625,1715216592312.1792,1536040051543.9722
2025-08-23,68200760670003.55,481431649674.9413,1701138329367.0562,1517671554554.443
2025-08-24,68275630605603.2,497288389222.5665,1690619516308.1123,1500268914938.7964
2025-08-25,68336511302079.125,511981649736.4693,1683799865845.8242,1483390153361.6396
2025-08-26,68383493470547.55,525625284795.11816,1680168374090.456,1465458612108.2925
2025-08-27,68412371566547.54,537445610276.38806,1680801968624.733,1447016536962.0825
2025-08-28,68432439553862.13,540712294008.0103,1684199726014.8325,1432692111950.4812
2025-08-29,68477246008657.625,527605505949.42725,1685758119987.732,1425461050452.8726
2025-08-30,68516419058335.16,528563002939.33093,1686510200016.6187,1409050981368.0237
2025-08-31,68564219727717.71,522098380878.8541,1686980925409.847,1398719187153.0479
2025-09-01,68625897654925.41,514857580686.99475,1685203190902.1792,1389650426566.228
2025-09-02,68685390936284.4,516346732758.9232,1683156929107.2437,1378661736894.606
2025-09-03,68750682564238.05,518012418509.7296,1680857476790.0977,1371359521982.7244
2025-09-04,68827189273200.44,516960412320.05884,1677666183336.2183,1368884080154.792
2025-09-05,68904505027033.67,514834218139.43896,1673761222408.1692,1370432673704.597
2025-09-06,68979664325189.94,509350027248.0172,1669128454124.2886,1376629853044.434
2025-09-07,69056745172281.625,491938178392.954,1663520024718.685,1392387475734.6194
2025-09-08,69149012476699.98,463024726896.506,1653034526073.4238,1417222902217.7046
2025-09-09,69229399622600.086,454692762555.99603,1638400711552.8901,1430735760684.3433
2025-09-10,69304383462349.445,454701011273.09314,1623364356617.5002,1438282266758.3345
2025-09-11,69372325162810.16,457815119957.22345,1609756985827.2168,1440886069813.1992
2025-09-12,69427746039079.07,460879472304.68475,1598529210388.819,1440338830428.0542
2025-09-13,69472315264211.28,460228346216.3518,1589362673886.87,1439136711348.187
2025-09-14,69518876886688.14,448859815977.3101,1580996437714.7153,1443705377589.233
2025-09-15,69598694261286.305,418688657745.95056,1567689998202.7476,1464916734264.6519
2025-09-16,69642344234414.69,434491101972.3052,1553822874201.451,1446308493262.0327
2025-09-17,69688496278212.21,446908537306.71674,1543237226165.5664,1429496536412.2695
2025-09-18,69738641192147.53,451001621048.8769,1535312586803.2234,1421354313406.3718
2025-09-19,69789167501940.19,458501041958.3088,1527592828070.4148,1412990190233.5217
2025-09-20,69842425094668.19,463981761825.48193,1520503750543.1804,1404110323061.5547
2025-09-21,69904013641569.94,448701900401.7695,1514017386868.69,1410216694020.6523
2025-09-22,69933143169987.734,454948295697.39954,1508733012362.5903,1402417400489.4187
2025-09-23,69976070302784.99,459620685624.65015,1503545220246.9504,1394566855966.3171
2025-09-24,70033724915771.82,463178049522.7317,1497731294755.0696,1385585598058.2056
2025-09-25,70096883605769.58,462361031648.81775,1492046105299.3398,1379328359696.1084
2025-09-26,70166854836967.195,447586333899.96094,1485407831152.825,1382518881076.21
2025-09-27,70235661249992.87,426200146925.03674,1477884109253.4546,1391579865729.5593
2025-09-28,70301664899534.0,405468099718.4938,1467342750676.5974,1403427358423.1372
2025-09-29,70324099923674.164,393913044440.0934,1459069910781.898,1410199083879.2246
2025-09-30,70266077810130.695,368930217114.4945,1450915582849.202,1438047076396.265
2025-10-01,70053075380868.92,366382893030.38245,1442536885778.803,1453198382040.4497
2025-10-02,69844667052551.88,358991798218.677,1434650991730.628,1475193176006.2598
2025-10-03,69767150422828.38,360937308359.4137,1424964544251.169,1480666880825.9275
2025-10-04,69805799174798.23,369357011689.12646,1412759260322.9211,1471366185105.2378
2025-10-05,69935405971392.305,381690100006.541,1400193082428.4727,1451060406866.0015
2025-10-06,70095355496619.1,399884729846.8892,1389129231642.5842,1422947498220.3918
2025-10-07,70293017677268.805,410445542862.40784,1379379230163.0146,1403044649501.0432
2025-10-08,70469872387073.17,409485130616.82556,1371674130571.4304,1398659953325.2295
2025-10-09,70582997261380.77,409070581159.941,1364998244780.2234,1397317390712.9443
2025-10-10,70663086055721.03,396592971904.6605,1357960761547.4832,1409922260008.649
2025-10-11,70738740330259.81,363715541706.2255,1348335213345.8472,1446886569928.91
2025-10-12,70828187803649.48,355207463722.0683,1337155300951.935,1454998227717.0942
2025-10-13,70953680126228.61,354160685543.4364,1325900431663.199,1452671068538.6777
2025-10-14,71056315438620.69,373082977985.4614,1316938456039.561,1421458736107.4185
2025-10-15,71146835043248.2,389415850158.80133,1309963224159.114,1389588485378.9595
2025-10-16,71214172126384.98,399942010695.64624,1305618624531.7014,1363369435621.896
2025-10-17,71276966472013.89,389713066620.66846,1301206779900.9492,1361142477900.6833
2025-10-18,71281877989965.73,394253973267.24414,1299018189994.226,1349328454987.708
2025-10-19,71350247996371.27,346867985833.6217,1291762247259.6692,1402612419782.706
2025-10-20,71425096713460.03,337999927171.9484,1282832530535.3838,1414596175448.8464
2025-10-21,71497789730477.12,336366738655.32556,1271929696172.834,1415839131733.8867
2025-10-22,71535842348160.97,347519635704.43335,1261337044310.0713,1396474613981.3062
2025-10-23,71506649376114.12,338598658365.4989,1254638114336.712,1408573383659.0505
2025-10-24,71361791686269.06,325758514885.6085,1252323356404.5574,1436541896593.9087
2025-10-25,71166739744597.55,312707630075.4657,1251300787257.7148,1462876542011.602
2025-10-26,71095389970173.2,303453155498.1398,1247313943108.4133,1484054443243.703
2025-10-27,71148098060761.16,308626525644.7505,1243480223547.246,1471036478016.2488
2025-10-28,71188343037574.8,322005747760.6753,1237752182885.467,1442127984288.9807
2025-10-29,71281336453120.0,313611060502.5796,1231823662656.815,1453637848954.1572
2025-10-30,71454849291120.2,329515631286.98724,1228975590955.4683,1413110487065.4744
2025-10-31,71554867758803.97,337264869738.94617,1224683357264.325,1387474230720.8562
2025-11-01,71593041647151.52,318218030466.25574,1221984253523.34,1411021995816.739
2025-11-02,71639806101208.64,325486174564.2342,1221710947556.4546,1389439107507.7239
2025-11-03,71744081341026.75,334155428449.27136,1217027256671.7188,1362607828666.6855
2025-11-04,71850027929261.78,341038511682.78674,1209287552128.4214,1338126175305.4883
2025-11-05,71721598616909.08,351256925170.48584,1202808518201.7334,1316120102995.8352
2025-11-06,71388524967909.0,337843369922.11255,1200225489832.439,1334131735796.3547
2025-11-07,71103093674739.67,326901716282.99005,1198542009114.731,1346890121393.0366
2025-11-08,71050921276772.58,332443599014.3766,1195132465312.7393,1332239364262.2363
2025-11-09,71092724033619.27,339882381501.02026,1187103038555.8574,1314332517643.6091
2025-11-10,71198546354418.11,345475465868.5093,1179706429149.4844,1292429711655.6118
2025-11-11,71365911834488.25,350144115001.56934,1172366815313.5796,1266633674004.3904
2025-11-12,71540322953762.8,353929881923.8944,1162415007654.0425,1241262124116.7964
2025-11-13,71696874438205.16,338365026223.9456,1153309866792.9053,1243787575509.1743
2025-11-14,71764102477421.27,325983263453.73395,1147120368546.1096,1247564432169.7349
2025-11-15,71722952422309.66,316038165840.1625,1140862642491.106,1252797548246.2546
2025-11-16,71734930497661.48,312432392585.7468,1132311316335.4468,1245101960194.1697
2025-11-17,71922249813980.17,310798196772.90125,1122945705275.2969,1228570607204.8645
2025-11-18,72146771653016.02,312178609951.68555,1112587416134.1982,1203475572527.344
2025-11-19,72304535762033.36,320046706092.9603,1099249578126.141,1167317920300.7427
2025-11-20,72346713120431.42,328034057079.22656,1085083560852.3232,1134536226666.2441
2025-11-21,72313805111282.92,331161468619.0845,1073383392824.1208,1115925853372.1584
2025-11-22,72272280387831.64,320829750638.1376,1061788053012.6425,1117678722648.4365
2025-11-23,72345296995990.62,313521275508.26184,1051736818156.5845,1110645733974.8826
2025-11-24,72482388115120.48,321041808911.0264,1041266212430.1616,1079915975570.3193
2025-11-25,72609502912262.23,317209849980.54736,1028525695115.71,1068225304243.9426
2025-11-26,72687714257143.16,307564326428.8701,1015046418283.3392,1065849134408.9303
2025-11-27,72684309171029.08,310021836672.49304,1002941709932.1665,1047834773575.6611
2025-11-28,72664438884068.08,307192788220.7727,991006572835.2455,1040146282374.7898
2025-11-29,72689219847566.19,321570345122.6116,979587479079.8007,1008233144680.3944
2025-11-30,72798781114766.38,328033468326.2451,966673603317.6746,985471874972.2124
2025-12-01,72950337434839.88,338305671173.67816,953042304013.0139,956781593186.814
2025-12-02,73130720603332.44,335610912755.11975,939352747977.8386,945295163271.5189
2025-12-03,73251042075130.47,338353119405.69836,925683613792.2578,929130059645.3931
2025-12-04,73329574181407.95,332733481274.20264,912299266882.2911,924333051645.6857
2025-12-05,73389870892494.27,320530207839.7595,899754184733.6532,928041139324.4048
2025-12-06,73423743042108.48,320470885397.24097,888933416104.054,916172797233.8236
2025-12-07,73404450567863.62,325943346040.8363,881655041409.2617,901333732892.2437
2025-12-08,73313666457492.31,327758441125.4136,875631538759.8977,891144888858.9648
2025-12-09,73185476869905.03,320870665416.0167,874019282414.845,888101841476.2715
2025-12-10,73036113491609.8,321949640457.1354,877822625782.0192,873035563628.5874
2025-12-11,72918152225678.7,314229293542.05615,884384180402.54,868960240151.0404
2025-12-12,72908190788914.06,310850356836.37683,887549939157.0815,860382955163.6835
2025-12-13,72896644823707.75,308401011336.3578,882162250567.7158,854299512263.8074
2025-12-14,72747889007683.31,309833494151.0637,875503012619.7883,848275734619.4822
2025-12-15,72419145198801.84,306237100856.04114,875030696960.6277,849329266373.028
2025-12-16,72162626827411.03,312384002719.20825,878083759658.7202,836977946015.0317
2025-12-17,72018958714139.27,312090302500.0309,876127635657.3237,829586876683.0673
2025-12-18,71899018487442.52,318847527287.656,873901230561.5004,816230988072.5938
2025-12-19,71802022876992.7,314143190724.3692,865716608759.9192,815336565754.9312
2025-12-20,71821658520017.48,317971115686.90356,857460131522.1188,802174747129.7611
2025-12-21,71854523634355.58,321104219313.91797,846439742276.396,790242525928.9481
2025-12-22,71860042134721.03,324755178137.346,835491955985.6326,779326758693.336
2025-12-23,71877458851413.72,324841349520.1468,824579228739.7354,775281578879.3845
2025-12-24,71990096811559.89,326203189297.47284,812656153590.8752,764628085684.9844
2025-12-25,72169579916414.19,321698562741.8733,800536878477.543,759762188077.0474
2025-12-26,72309457814393.89,324425853483.79425,788474950064.3134,745464837226.9095
2025-12-27,72416472979908.66,329746500303.3207,777335286127.3567,730755347929.08
2025-12-28,72487844713446.8,341551122447.60175,766066000680.004,712622985853.0359
2025-12-29,72577389429458.33,344006369295.7125,752992232613.3019,701445370433.9695
2025-12-30,72670007974604.67,353019524574.2029,740054336760.3324,685393554414.1656
2025-12-31,72716187657040.28,359854864624.8745,727592858729.7256,674340246677.5059
