,IN,Phy,ON,Zoo
2025-11-19,63574324340693.32,387844478087.5506,239704002130.61142,981083297847.2146
2025-11-20,63659621918489.0,398092693229.275,235216745910.14374,947609883161.916
2025-11-21,63576647226338.08,402485692723.8379,234250336327.00537,929674779323.5076
2025-11-22,63393648067855.86,389074032354.311,233892300421.25116,935256485520.4175
2025-11-23,63325259579929.984,376239109343.6258,229523319209.60138,939376592102.532
2025-11-24,63418515950383.516,387706546963.42285,223030426477.8886,912379084665.6532
2025-11-25,63534232034191.78,383852109479.97375,218382496210.3649,904467231763.6316
2025-11-26,63592971536691.53,370013813222.60815,212592869951.31665,906802318563.0751
2025-11-27,63566110526217.59,373008996662.9109,205077209321.9284,889124751702.595
2025-11-28,63492588850017.74,366282758069.20544,198899057755.9431,884480463939.0161
2025-11-29,63420653214845.41,385431255161.6769,193053457049.21375,855510642612.0876
2025-11-30,63453404579600.83,392272712329.03735,190860525686.977,837711010178.8499
2025-12-01,63521434460877.62,406434978410.0582,190242676401.93726,812147014488.8171
2025-12-02,63646050142404.21,402563650087.161,192076135864.99747,802726287128.5664
2025-12-03,63761394885991.195,404575571189.3008,192451206795.85223,789080083528.3136
2025-12-04,63835771126181.0,396487607496.15186,192088584083.0319,784857996572.2144
2025-12-05,63894666667293.75,378787041341.03674,189809058604.07416,792922626735.6885
2025-12-06,63903709327437.664,374750835150.75854,184782791442.36282,788739672836.8328
2025-12-07,63885637759803.7,380570431708.6964,180331397979.59167,778155218052.1704
2025-12-08,63765016845137.49,383555902177.4022,177565200872.7859,773366531773.4972
2025-12-09,63584902695777.125,374598773896.7742,174992388332.40344,779817856635.6451
2025-12-10,63424669472814.0,378937154391.83813,171323889731.2124,769689673418.7063
2025-12-11,63218676626807.336,370124275042.6677,167761034293.12946,774562273330.2986
2025-12-12,63105879925040.766,367365202350.8965,163052286783.77136,769063730160.7913
2025-12-13,63072578016748.03,364568510433.4581,157936000240.66016,760262748069.166
2025-12-14,63015348279845.5,367124477978.91223,153002806872.72375,745088010371.7047
2025-12-15,62740068787088.49,361106615320.3513,149076027407.41977,745444492272.0397
2025-12-16,62318157083213.484,368516857974.3927,144787811274.01324,739055762200.5078
2025-12-17,62072268070861.71,367147426933.3888,141565358661.74628,735744619151.3317
2025-12-18,61904582792844.2,376223512047.55176,138516525948.0432,718867831840.3103
2025-12-19,61692392286982.25,368285819588.62646,136458699147.00975,724280702679.902
2025-12-20,61577778336321.484,371745573380.0885,133696888360.89433,706733717574.4448
2025-12-21,61580900673586.16,374693490327.87256,131673796848.76627,694306472183.3424
2025-12-22,61616950750920.88,377915362685.0216,130276873378.8154,679878148008.9209
2025-12-23,61547099326440.89,377654038463.5686,129619799519.57727,675135487015.1226
2025-12-24,61584300663202.41,380341673545.1635,128801725946.62785,666156936007.0658
2025-12-25,61725945926983.984,372852324975.60046,127977385073.64606,663433670087.5619
2025-12-26,61860167886560.7,376780490889.36584,126615390294.86821,651783241823.4902
2025-12-27,61952488106418.695,381566980274.9602,125855089930.18967,639724057960.9395
2025-12-28,62015542408825.27,397367223252.4426,126237477220.07083,624217099624.5613
2025-12-29,62071831264232.62,400369468423.48645,128327519591.89911,615029424070.3923
2025-12-30,62121044145704.35,410141084457.193,130680307085.1249,600589480304.1074
2025-12-31,62157552367297.945,417067090165.7389,134355289548.6352,589850975315.6499
